M1, M2
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
